Rxn name	Formula	Gene-reaction association	LB	UB	Objective
EXC_BOTH_13ppd_e	13ppd_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_4abz_e	4abz_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ac_e	ac_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ala__L_e	ala__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_arab__L_e	arab__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_asn__L_e	asn__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_asp__L_e	asp__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_btd__RR_e	btd__RR_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_btn_e	btn_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_co2_e	co2_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_etoh_e	etoh_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_fru_e	fru_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_gcald_e	gcald_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_gly_e	gly_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_h2o_e	h2o_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_hxan_e	hxan_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_lac__D_e	lac__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_lac__L_e	lac__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_mal__L_e	mal__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_nac_e	nac_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_nh3_e	nh3_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_orot_e	orot_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_phe__L_e	phe__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_pnto__R_e	pnto__R_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_pro__L_e	pro__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_pydam_e	pydam_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_thm_e	thm_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_trp__L_e	trp__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_o2_e	o2_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_h2s_e	h2s_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_melib_e	melib_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_raffin_e	raffin_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_hdcea_e	hdcea_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ocdcya_e	ocdcya_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ocdctr_e	ocdctr_e  <=> 		-1000.00	1000.00	  0.00
